code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K3_R1_2,edit,delete,0.0333,0.005,0.001,0.0333,0,24,8,30,119280,4351,0.036477197,,
K3_R1_2,edit,delete,0.04,0.005,0.001,0.04,0,24,8,30,119280,7384,0.061904762,,
K3_R1_2,edit,delete,0.0467,0.005,0.001,0.0467,0,24,8,30,119280,10729,0.089948021,,
K3_R1_2,edit,delete,0.0533,0.005,0.001,0.0533,0,24,8,30,119280,14360,0.120389,,
K3_R1_2,edit,delete,0.06,0.005,0.001,0.06,0,24,8,30,119280,17607,0.14761066,,
K3_R1_2,edit,delete,0.0667,0.005,0.001,0.0667,0,24,8,30,119280,12323,0.10331154,,
K3_R1_2,edit,delete,0.0733,0.005,0.001,0.0733,0,24,8,30,119280,14518,0.12171362,,
K3_R1_2,edit,delete,0.08,0.005,0.001,0.08,0,24,8,30,119280,16297,0.1366281,,
K3_R1_2,edit,delete,0.09,0.005,0.001,0.09,0,24,8,30,119280,18997,0.15926392,,
K3_R1_2,edit,delete,0.1,0.005,0.001,0.1,0,24,8,30,119280,11220,0.094064386,,
K3_R1_2,edit,delete,0.11,0.005,0.001,0.11,0,24,8,30,119280,12910,0.10823273,,
K3_R1_2,edit,delete,0.12,0.005,0.001,0.12,0,24,8,30,119280,17604,0.14758551,,
K3_R1_2,edit,delete,0.13,0.005,0.001,0.13,0,24,8,30,119280,22768,0.1908786,,
K3_R1_2,edit,delete,0.14,0.005,0.001,0.14,0,24,8,30,119280,24070,0.2017941,,
K3_R1_2,edit,delete,0.1533,0.005,0.001,0.1533,0,24,8,30,119280,24035,0.20150067,,
K3_R1_2,edit,delete,0.1667,0.005,0.001,0.1667,0,24,8,30,119280,27761,0.2327381,,
K3_R1_2,edit,delete,0.18,0.005,0.001,0.18,0,24,8,30,119280,34260,0.28722334,,
K3_R1_2,edit,delete,0.1967,0.005,0.001,0.1967,0,24,8,30,119280,35690,0.29921194,,
K3_R1_2,edit,delete,0.2133,0.005,0.001,0.2133,0,24,8,30,119280,43840,0.36753856,,
K3_R1_2,edit,delete,0.23,0.005,0.001,0.23,0,24,8,30,119280,37593,0.315166,,
K3_R1_2,edit,delete,0.26,0.005,0.001,0.26,0,24,8,30,119280,45197,0.37891516,,
K3_R1_2,edit,delete,0.29,0.005,0.001,0.29,0,24,8,30,119280,54483,0.45676559,,
K3_R1_2,edit,erase,0,0.005,0,0,0.001,24,0,30,119280,0,0,,
K3_R1_2,edit,erase,0.1,0.005,0,0,0.1,24,0,30,119280,5,4.1918176e-05,,
K3_R1_2,edit,erase,0.2,0.005,0,0,0.2,24,0,30,119280,88,0.00073775989,,
K3_R1_2,edit,erase,0.3,0.005,0,0,0.3,24,0,30,119280,1393,0.011678404,,
K3_R1_2,edit,delete,0.32,0.005,0.001,0.32,0,24,8,30,119280,58725,0.49232897,,
K3_R1_2,edit,erase,0.34,0.005,0,0,0.34,24,0,30,119280,2951,0.024740107,,
K3_R1_2,edit,erase,0.38,0.005,0,0,0.38,24,0,30,119280,5962,0.049983233,,
K3_R1_2,edit,erase,0.42,0.005,0,0,0.42,24,0,30,119280,11138,0.093376928,,
K3_R1_2,edit,erase,0.4467,0.005,0,0,0.4467,24,0,30,119280,17443,0.14623575,,
K3_R1_2,edit,erase,0.4733,0.005,0,0,0.4733,24,0,30,119280,22939,0.19231221,,
K3_R1_2,edit,erase,0.5,0.005,0,0,0.5,24,0,30,119280,30940,0.25938967,,
K3_R1_2,edit,erase,0.5267,0.005,0,0,0.5267,24,0,30,119280,39718,0.33298122,,
K3_R1_2,edit,erase,0.5533,0.005,0,0,0.5533,24,0,30,119280,49179,0.41229879,,
K3_R1_2,edit,erase,0.58,0.005,0,0,0.58,24,0,30,119280,58815,0.4930835,,
K3_R1_2,edit,erase,0.6033,0.005,0,0,0.6033,24,0,30,119280,67911,0.56934105,,
K3_R1_2,edit,erase,0.6267,0.005,0,0,0.6267,24,0,30,119280,75546,0.6333501,,
K3_R1_2,edit,erase,0.65,0.005,0,0,0.65,24,0,30,119280,82091,0.68822099,,
K3_R1_2,edit,erase,0.6733,0.005,0,0,0.6733,24,0,30,119280,89702,0.75202884,,
K3_R1_2,edit,erase,0.6967,0.005,0,0,0.6967,24,0,30,119280,94987,0.79633635,,
K3_R1_2,edit,erase,0.72,0.005,0,0,0.72,24,0,30,119280,99974,0.83814554,,
K3_R1_2,edit,erase,0.7433,0.005,0,0,0.7433,24,0,30,119280,104233,0.87385144,,
K3_R1_2,edit,erase,0.7667,0.005,0,0,0.7667,24,0,30,119280,107818,0.90390677,,
K3_R1_2,edit,erase,0.79,0.005,0,0,0.79,24,0,30,119280,110448,0.92595573,,
K3_R1_2,edit,erase,0.8133,0.005,0,0,0.8133,24,0,30,119280,112698,0.94481891,,
K3_R1_2,edit,erase,0.8367,0.005,0,0,0.8367,24,0,30,119280,114643,0.96112508,,
K3_R1_2,edit,erase,0.86,0.005,0,0,0.86,24,0,30,119280,116101,0.97334842,,
K3_R1_2,edit,erase,0.88,0.005,0,0,0.88,24,0,30,119280,116916,0.98018109,,
K3_R1_2,edit,erase,0.9,0.005,0,0,0.9,24,0,30,119280,117854,0.98804494,,
K3_R1_2,lock,flip,0,0.001,0,0,0,24,0,30,,,,118590,0.99997315
K3_R1_2,lock,flip,0.0133,0.0133,0,0,0,24,0,30,,,,118590,0.97288317
K3_R1_2,lock,flip,0.0267,0.0267,0,0,0,24,0,30,,,,118590,0.96025998
K3_R1_2,lock,flip,0.04,0.04,0,0,0,24,0,30,,,,118590,0.95159693
K3_R1_2,lock,flip,0.05,0.05,0,0,0,24,0,30,,,,118590,0.9488607
K3_R1_2,lock,flip,0.06,0.06,0,0,0,24,0,30,,,,118590,0.94812161
K3_R1_2,lock,flip,0.07,0.07,0,0,0,24,0,30,,,,118590,0.94729496
K3_R1_2,lock,flip,0.08,0.08,0,0,0,24,0,30,,,,118590,0.94783818
K3_R1_2,lock,flip,0.09,0.09,0,0,0,24,0,30,,,,118590,0.95070447
K3_R1_2,edit,erase,0.92,0.005,0,0,0.92,24,0,30,119280,118365,0.99232897,,
K3_R1_2,lock,flip,0.1,0.1,0,0,0,24,0,30,,,,118590,0.95422719
K3_R1_2,lock,flip,0.1133,0.1133,0,0,0,24,0,30,,,,118590,0.96389504
K3_R1_2,lock,flip,0.1267,0.1267,0,0,0,24,0,30,,,,118590,0.97561111
K3_R1_2,lock,flip,0.14,0.14,0,0,0,24,0,30,,,,118590,0.98619368
K3_R1_2,lock,flip,0.16,0.16,0,0,0,24,0,30,,,,118590,0.99765167
K3_R1_2,lock,flip,0.18,0.18,0,0,0,24,0,30,,,,118590,0.99998547
K3_R1_2,lock,flip,0.2,0.2,0,0,0,24,0,30,,,,118590,1
K3_R1_2,lock,flip,0.25,0.25,0,0,0,24,0,30,,,,118590,1
K3_R1_2,lock,flip,0.3,0.3,0,0,0,24,0,30,,,,118590,1
K3_R1_2,lock,flip,0.35,0.35,0,0,0,24,0,30,,,,118590,1
K3_R1_2,lock,flip,0.5667,0.5667,0,0,0,24,0,30,,,,118590,1
K3_R1_2,lock,flip,0.7833,0.7833,0,0,0,24,0,30,,,,118590,1
K3_R1_2,lock,flip,1,0.999,0,0,0,24,0,30,,,,118590,0.99997315
K3_R1_2,lock,insert,0,0.005,0.001,0.001,0,24,8,30,,,,118470,1
K3_R1_2,lock,insert,0.0133,0.005,0.0133,0.001,0,24,8,30,,,,118609,0.97001177
K3_R1_2,lock,insert,0.0267,0.005,0.0267,0.001,0,24,8,30,,,,118830,0.94684331
K3_R1_2,lock,insert,0.04,0.005,0.04,0.001,0,24,8,30,,,,119194,0.92652069
K3_R1_2,lock,insert,0.0533,0.005,0.0533,0.001,0,24,8,30,,,,119735,0.90652147
K3_R1_2,lock,insert,0.0667,0.005,0.0667,0.001,0,24,8,30,,,,120433,0.88965635
K3_R1_2,lock,insert,0.08,0.005,0.08,0.001,0,24,8,30,,,,120938,0.87583472
K3_R1_2,lock,insert,0.0967,0.005,0.0967,0.001,0,24,8,30,,,,121880,0.85986212
K3_R1_2,lock,insert,0.1133,0.005,0.1133,0.001,0,24,8,30,,,,121833,0.84716864
K3_R1_2,lock,insert,0.13,0.005,0.13,0.001,0,24,8,30,,,,121696,0.83884905
K3_R1_2,lock,insert,0.15,0.005,0.15,0.001,0,24,8,30,,,,122150,0.83179809
K3_R1_2,lock,insert,0.17,0.005,0.17,0.001,0,24,8,30,,,,123240,0.8254139
K3_R1_2,lock,insert,0.19,0.005,0.19,0.001,0,24,8,30,,,,123563,0.82236531
K3_R1_2,lock,insert,0.2133,0.005,0.2133,0.001,0,24,8,30,,,,125053,0.82173905
K3_R1_2,lock,insert,0.2367,0.005,0.2367,0.001,0,24,8,30,,,,125985,0.82394152
K3_R1_2,lock,insert,0.26,0.005,0.26,0.001,0,24,8,30,,,,126900,0.8254455
K3_R1_2,lock,insert,0.2867,0.005,0.2867,0.001,0,24,8,30,,,,126900,0.83254059
K3_R1_2,lock,insert,0.3133,0.005,0.3133,0.001,0,24,8,30,,,,126900,0.83716957
K3_R1_2,lock,insert,0.34,0.005,0.34,0.001,0,24,8,30,,,,126900,0.8444167
K3_R1_2,lock,insert,0.3767,0.005,0.3767,0.001,0,24,8,30,,,,126900,0.85500189
K3_R1_2,lock,insert,0.4133,0.005,0.4133,0.001,0,24,8,30,,,,126900,0.86496857
K3_R1_2,lock,insert,0.45,0.005,0.45,0.001,0,24,8,30,,,,126900,0.87946487
K3_R1_2,lock,insert,0.5167,0.005,0.5167,0.001,0,24,8,30,,,,126900,0.90078978
K3_R1_2,lock,insert,0.5833,0.005,0.5833,0.001,0,24,8,30,,,,126900,0.92153377
K3_R1_2,lock,insert,0.65,0.005,0.65,0.001,0,24,8,30,,,,126900,0.94042822
K3_R1_2,lock,insert,0.7667,0.005,0.7667,0.001,0,24,8,30,,,,126900,0.97016313
K3_R1_2,lock,insert,0.8833,0.005,0.8833,0.001,0,24,8,30,,,,126900,0.99442671
K3_R1_2,lock,insert,1,0.005,0.998,0.001,0,24,8,30,,,,126900,1
K3_R1_2,lock,delete,0,0.005,0.001,0.001,0,24,8,30,,,,118470,1
K3_R1_2,lock,delete,0.0133,0.005,0.001,0.0133,0,24,8,30,,,,118318,0.97033208
K3_R1_2,lock,delete,0.0267,0.005,0.001,0.0267,0,24,8,30,,,,117965,0.94842184
K3_R1_2,lock,delete,0.04,0.005,0.001,0.04,0,24,8,30,,,,117432,0.9303039
K3_R1_2,lock,delete,0.0533,0.005,0.001,0.0533,0,24,8,30,,,,116573,0.91522408
K3_R1_2,lock,delete,0.0667,0.005,0.001,0.0667,0,24,8,30,,,,117252,0.90313749
K3_R1_2,lock,delete,0.08,0.005,0.001,0.08,0,24,8,30,,,,116869,0.89151383
K3_R1_2,lock,delete,0.0967,0.005,0.001,0.0967,0,24,8,30,,,,116185,0.88273664
K3_R1_2,lock,delete,0.1133,0.005,0.001,0.1133,0,24,8,30,,,,115295,0.87811313
K3_R1_2,lock,delete,0.13,0.005,0.001,0.13,0,24,8,30,,,,114143,0.87705991
K3_R1_2,lock,delete,0.15,0.005,0.001,0.15,0,24,8,30,,,,112762,0.87706
K3_R1_2,lock,delete,0.17,0.005,0.001,0.17,0,24,8,30,,,,110950,0.87804415
K3_R1_2,lock,delete,0.19,0.005,0.001,0.19,0,24,8,30,,,,109037,0.88236868
K3_R1_2,lock,delete,0.2267,0.005,0.001,0.2267,0,24,8,30,,,,105774,0.89416189
K3_R1_2,lock,delete,0.2633,0.005,0.001,0.2633,0,24,8,30,,,,101777,0.90913506
K3_R1_2,lock,delete,0.3,0.005,0.001,0.3,0,24,8,30,,,,96839,0.92473727
K3_R1_2,lock,delete,0.3667,0.005,0.001,0.3667,0,24,8,30,,,,88227,0.95634358
K3_R1_2,lock,delete,0.4333,0.005,0.001,0.4333,0,24,8,30,,,,79086,0.98837929
K3_R1_2,lock,delete,0.5,0.005,0.001,0.5,0,24,8,30,,,,118258,1
K3_R1_2,lock,delete,0.6,0.005,0.001,0.6,0,24,8,30,,,,93970,1
K3_R1_2,lock,delete,0.7,0.005,0.001,0.7,0,24,8,30,,,,69882,1
K3_R1_2,lock,delete,0.8,0.005,0.001,0.8,0,24,8,30,,,,46154,1
K3_R1_2,lock,delete,0.8333,0.005,0.001,0.8333,0,24,8,30,,,,38224,1
K3_R1_2,lock,delete,0.8667,0.005,0.001,0.8667,0,24,8,30,,,,30392,1
K3_R1_2,lock,delete,0.9,0.005,0.001,0.9,0,24,8,30,,,,22286,1
K3_R1_2,lock,delete,0.9167,0.005,0.001,0.9167,0,24,8,30,,,,18106,1
K3_R1_2,lock,delete,0.9333,0.005,0.001,0.9333,0,24,8,30,,,,14315,1
K3_R1_2,lock,delete,0.95,0.005,0.001,0.95,0,24,8,30,,,,10395,1
K3_R1_2,lock,delete,0.9667,0.005,0.001,0.9667,0,24,8,30,,,,6236,1
K3_R1_2,lock,delete,1,0.005,0.001,0.998,0,24,8,30,,,,0,0
K3_R1_2,lock,delete,0.9833,0.005,0.001,0.9833,0,24,8,30,,,,2202,1
K3_R1_2,lock,erase,0,0.005,0,0,0.001,24,0,30,,,,118590,1
K3_R1_2,lock,erase,0.02,0.005,0,0,0.02,24,0,30,,,,118590,0.98310278
K3_R1_2,lock,erase,0.04,0.005,0,0,0.04,24,0,30,,,,118590,0.97861102
K3_R1_2,lock,erase,0.06,0.005,0,0,0.06,24,0,30,,,,118590,0.97845618
K3_R1_2,lock,erase,0.09,0.005,0,0,0.09,24,0,30,,,,118590,0.97625961
K3_R1_2,lock,erase,0.12,0.005,0,0,0.12,24,0,30,,,,118590,0.97608905
K3_R1_2,lock,erase,0.15,0.005,0,0,0.15,24,0,30,,,,118590,0.97722688
K3_R1_2,lock,erase,0.1933,0.005,0,0,0.1933,24,0,30,,,,118590,0.97841717
K3_R1_2,lock,erase,0.2367,0.005,0,0,0.2367,24,0,30,,,,118590,0.98007526
K3_R1_2,lock,erase,0.28,0.005,0,0,0.28,24,0,30,,,,118590,0.98276671
K3_R1_2,lock,erase,0.3367,0.005,0,0,0.3367,24,0,30,,,,118590,0.9879362
K3_R1_2,lock,erase,0.3933,0.005,0,0,0.3933,24,0,30,,,,118590,0.99281995
K3_R1_2,lock,erase,0.45,0.005,0,0,0.45,24,0,30,,,,118590,0.99840703
K3_R1_2,lock,erase,0.5167,0.005,0,0,0.5167,24,0,30,,,,118590,0.99998151
K3_R1_2,lock,erase,0.5833,0.005,0,0,0.5833,24,0,30,,,,118590,0.98973496
K3_R1_2,lock,erase,0.65,0.005,0,0,0.65,24,0,30,,,,118590,0.97207505
K3_R1_2,lock,erase,0.7167,0.005,0,0,0.7167,24,0,30,,,,118590,0.94446583
K3_R1_2,lock,erase,0.7833,0.005,0,0,0.7833,24,0,30,,,,118590,0.89945333
K3_R1_2,lock,erase,0.85,0.005,0,0,0.85,24,0,30,,,,118590,0.8307202
K3_R1_2,lock,erase,0.9,0.005,0,0,0.9,24,0,30,,,,118590,0.75636547
K3_R1_2,lock,erase,0.95,0.005,0,0,0.95,24,0,30,,,,118590,0.67570125
K3_R1_2,lock,erase,1,0.005,0,0,0.999,24,0,30,,,,118590,1
K7_R1_2,edit,flip,0,0.001,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.0133,0.0133,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.0267,0.0267,0,0,0,56,0,30,118320,2,1.6903313e-05,,
K7_R1_2,edit,flip,0.04,0.04,0,0,0,56,0,30,118320,121,0.0010226504,,
K7_R1_2,edit,flip,0.0467,0.0467,0,0,0,56,0,30,118320,176,0.0014874915,,
K7_R1_2,edit,flip,0.0533,0.0533,0,0,0,56,0,30,118320,661,0.005586545,,
K7_R1_2,edit,flip,0.06,0.06,0,0,0,56,0,30,118320,749,0.0063302907,,
K7_R1_2,edit,flip,0.0667,0.0667,0,0,0,56,0,30,118320,1970,0.016649763,,
K7_R1_2,edit,flip,0.0733,0.0733,0,0,0,56,0,30,118320,3272,0.02765382,,
K7_R1_2,edit,flip,0.08,0.08,0,0,0,56,0,30,118320,4456,0.037660581,,
K7_R1_2,edit,flip,0.0867,0.0867,0,0,0,56,0,30,118320,10768,0.091007437,,
K7_R1_2,edit,flip,0.0933,0.0933,0,0,0,56,0,30,118320,12047,0.10181711,,
K7_R1_2,edit,flip,0.1,0.1,0,0,0,56,0,30,118320,11391,0.096272819,,
K7_R1_2,edit,flip,0.11,0.11,0,0,0,56,0,30,118320,16293,0.13770284,,
K7_R1_2,edit,flip,0.12,0.12,0,0,0,56,0,30,118320,25410,0.21475659,,
K7_R1_2,edit,flip,0.13,0.13,0,0,0,56,0,30,118320,32141,0.27164469,,
K7_R1_2,edit,flip,0.14,0.14,0,0,0,56,0,30,118320,43517,0.36779074,,
K7_R1_2,edit,flip,0.15,0.15,0,0,0,56,0,30,118320,47595,0.40225659,,
K7_R1_2,edit,flip,0.16,0.16,0,0,0,56,0,30,118320,38829,0.32816937,,
K7_R1_2,edit,flip,0.1733,0.1733,0,0,0,56,0,30,118320,55872,0.47221095,,
K7_R1_2,edit,flip,0.1867,0.1867,0,0,0,56,0,30,118320,56010,0.47337728,,
K7_R1_2,edit,flip,0.2,0.2,0,0,0,56,0,30,118320,49708,0.42011494,,
K7_R1_2,edit,flip,0.2167,0.2167,0,0,0,56,0,30,118320,56820,0.48022312,,
K7_R1_2,edit,flip,0.2333,0.2333,0,0,0,56,0,30,118320,59572,0.50348208,,
K7_R1_2,edit,flip,0.25,0.25,0,0,0,56,0,30,118320,52944,0.4474645,,
K7_R1_2,edit,flip,0.2733,0.2733,0,0,0,56,0,30,118320,48223,0.40756423,,
K7_R1_2,edit,flip,0.2967,0.2967,0,0,0,56,0,30,118320,48108,0.40659229,,
K7_R1_2,edit,flip,0.32,0.32,0,0,0,56,0,30,118320,59992,0.50703178,,
K7_R1_2,edit,insert,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.0133,0.005,0.0133,0.001,0,56,8,30,118320,255,0.0021551724,,
K7_R1_2,edit,insert,0.0267,0.005,0.0267,0.001,0,56,8,30,118320,734,0.0062035159,,
K7_R1_2,edit,insert,0.04,0.005,0.04,0.001,0,56,8,30,118320,1413,0.011942191,,
K7_R1_2,edit,insert,0.0467,0.005,0.0467,0.001,0,56,8,30,118320,1728,0.014604462,,
K7_R1_2,edit,insert,0.0533,0.005,0.0533,0.001,0,56,8,30,118320,1287,0.010877282,,
K7_R1_2,edit,insert,0.06,0.005,0.06,0.001,0,56,8,30,118320,1342,0.011342123,,
K7_R1_2,edit,insert,0.0667,0.005,0.0667,0.001,0,56,8,30,118320,1494,0.012626775,,
K7_R1_2,edit,insert,0.0733,0.005,0.0733,0.001,0,56,8,30,118320,4166,0.035209601,,
K7_R1_2,edit,insert,0.08,0.005,0.08,0.001,0,56,8,30,118320,5184,0.043813387,,
K7_R1_2,edit,insert,0.09,0.005,0.09,0.001,0,56,8,30,118320,7083,0.059863083,,
K7_R1_2,edit,insert,0.1,0.005,0.1,0.001,0,56,8,30,118320,10554,0.089198783,,
K7_R1_2,edit,insert,0.11,0.005,0.11,0.001,0,56,8,30,118320,11007,0.093027383,,
K7_R1_2,edit,insert,0.12,0.005,0.12,0.001,0,56,8,30,118320,15505,0.13104293,,
K7_R1_2,edit,insert,0.13,0.005,0.13,0.001,0,56,8,30,118320,13866,0.11719067,,
K7_R1_2,edit,insert,0.14,0.005,0.14,0.001,0,56,8,30,118320,12888,0.10892495,,
K7_R1_2,edit,insert,0.1533,0.005,0.1533,0.001,0,56,8,30,118320,21219,0.1793357,,
K7_R1_2,edit,insert,0.1667,0.005,0.1667,0.001,0,56,8,30,118320,20698,0.17493239,,
K7_R1_2,edit,insert,0.18,0.005,0.18,0.001,0,56,8,30,118320,23411,0.19786173,,
K7_R1_2,edit,insert,0.1933,0.005,0.1933,0.001,0,56,8,30,118320,26272,0.22204192,,
K7_R1_2,edit,insert,0.2067,0.005,0.2067,0.001,0,56,8,30,118320,30327,0.25631339,,
K7_R1_2,edit,insert,0.22,0.005,0.22,0.001,0,56,8,30,118320,32296,0.2729547,,
K7_R1_2,edit,insert,0.2367,0.005,0.2367,0.001,0,56,8,30,118320,35172,0.29726166,,
K7_R1_2,edit,insert,0.2533,0.005,0.2533,0.001,0,56,8,30,118320,37058,0.31320149,,
K7_R1_2,edit,insert,0.27,0.005,0.27,0.001,0,56,8,30,118320,42490,0.35911089,,
K7_R1_2,edit,insert,0.2867,0.005,0.2867,0.001,0,56,8,30,118320,40975,0.34630663,,
K7_R1_2,edit,insert,0.3033,0.005,0.3033,0.001,0,56,8,30,118320,39990,0.33798174,,
K7_R1_2,edit,insert,0.32,0.005,0.32,0.001,0,56,8,30,118320,45523,0.38474476,,
K7_R1_2,edit,delete,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.0067,0.005,0.001,0.0067,0,56,8,30,118320,71,0.00060006761,,
K7_R1_2,edit,delete,0.0133,0.005,0.001,0.0133,0,56,8,30,118320,144,0.0012170385,,
K7_R1_2,edit,delete,0.02,0.005,0.001,0.02,0,56,8,30,118320,214,0.0018086545,,
