code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K3_R1_2,edit,delete,0.0333,0.005,0.001,0.0333,0,24,8,30,119280,4043,0.033895037,,
K3_R1_2,edit,delete,0.04,0.005,0.001,0.04,0,24,8,30,119280,6239,0.0523055,,
K3_R1_2,edit,delete,0.0467,0.005,0.001,0.0467,0,24,8,30,119280,9470,0.079393025,,
K3_R1_2,edit,delete,0.0533,0.005,0.001,0.0533,0,24,8,30,119280,12358,0.10360496,,
K3_R1_2,edit,delete,0.06,0.005,0.001,0.06,0,24,8,30,119280,13999,0.11736251,,
K3_R1_2,edit,delete,0.0667,0.005,0.001,0.0667,0,24,8,30,119280,10383,0.087047284,,
K3_R1_2,edit,delete,0.0733,0.005,0.001,0.0733,0,24,8,30,119280,12991,0.1089118,,
K3_R1_2,edit,delete,0.08,0.005,0.001,0.08,0,24,8,30,119280,15267,0.12799296,,
K3_R1_2,edit,delete,0.09,0.005,0.001,0.09,0,24,8,30,119280,17870,0.14981556,,
K3_R1_2,edit,delete,0.1,0.005,0.001,0.1,0,24,8,30,119280,13219,0.11082327,,
K3_R1_2,edit,delete,0.11,0.005,0.001,0.11,0,24,8,30,119280,16652,0.13960429,,
K3_R1_2,edit,delete,0.12,0.005,0.001,0.12,0,24,8,30,119280,20104,0.1685446,,
K3_R1_2,edit,delete,0.13,0.005,0.001,0.13,0,24,8,30,119280,18467,0.15482059,,
K3_R1_2,edit,delete,0.14,0.005,0.001,0.14,0,24,8,30,119280,26044,0.21834339,,
K3_R1_2,edit,delete,0.1533,0.005,0.001,0.1533,0,24,8,30,119280,30471,0.25545775,,
K3_R1_2,edit,delete,0.1667,0.005,0.001,0.1667,0,24,8,30,119280,28835,0.24174212,,
K3_R1_2,edit,delete,0.18,0.005,0.001,0.18,0,24,8,30,119280,30007,0.25156774,,
K3_R1_2,edit,delete,0.1967,0.005,0.001,0.1967,0,24,8,30,119280,40187,0.33691315,,
K3_R1_2,edit,delete,0.2133,0.005,0.001,0.2133,0,24,8,30,119280,41026,0.34394702,,
K3_R1_2,edit,delete,0.23,0.005,0.001,0.23,0,24,8,30,119280,34729,0.29115526,,
K3_R1_2,edit,delete,0.26,0.005,0.001,0.26,0,24,8,30,119280,39561,0.33166499,,
K3_R1_2,edit,delete,0.29,0.005,0.001,0.29,0,24,8,30,119280,39715,0.33295607,,
K3_R1_2,edit,erase,0,0.005,0,0,0.001,24,0,30,119280,0,0,,
K3_R1_2,edit,erase,0.1,0.005,0,0,0.1,24,0,30,119280,5,4.1918176e-05,,
K3_R1_2,edit,erase,0.2,0.005,0,0,0.2,24,0,30,119280,88,0.00073775989,,
K3_R1_2,edit,delete,0.32,0.005,0.001,0.32,0,24,8,30,119280,45937,0.38511905,,
K3_R1_2,edit,erase,0.3,0.005,0,0,0.3,24,0,30,119280,1393,0.011678404,,
K3_R1_2,edit,erase,0.34,0.005,0,0,0.34,24,0,30,119280,2952,0.024748491,,
K3_R1_2,edit,erase,0.38,0.005,0,0,0.38,24,0,30,119280,5960,0.049966465,,
K3_R1_2,edit,erase,0.42,0.005,0,0,0.42,24,0,30,119280,11139,0.093385312,,
K3_R1_2,edit,erase,0.4467,0.005,0,0,0.4467,24,0,30,119280,17445,0.14625252,,
K3_R1_2,edit,erase,0.4733,0.005,0,0,0.4733,24,0,30,119280,22940,0.19232059,,
K3_R1_2,edit,erase,0.5,0.005,0,0,0.5,24,0,30,119280,30947,0.25944836,,
K3_R1_2,edit,erase,0.5267,0.005,0,0,0.5267,24,0,30,119280,39717,0.33297284,,
K3_R1_2,edit,erase,0.5533,0.005,0,0,0.5533,24,0,30,119280,49177,0.41228203,,
K3_R1_2,edit,erase,0.58,0.005,0,0,0.58,24,0,30,119280,58816,0.49309188,,
K3_R1_2,edit,erase,0.6033,0.005,0,0,0.6033,24,0,30,119280,67911,0.56934105,,
K3_R1_2,edit,erase,0.6267,0.005,0,0,0.6267,24,0,30,119280,75542,0.63331657,,
K3_R1_2,edit,erase,0.65,0.005,0,0,0.65,24,0,30,119280,82091,0.68822099,,
K3_R1_2,edit,erase,0.6733,0.005,0,0,0.6733,24,0,30,119280,89702,0.75202884,,
K3_R1_2,edit,erase,0.6967,0.005,0,0,0.6967,24,0,30,119280,95010,0.79652918,,
K3_R1_2,edit,erase,0.72,0.005,0,0,0.72,24,0,30,119280,100156,0.83967136,,
K3_R1_2,edit,erase,0.7433,0.005,0,0,0.7433,24,0,30,119280,104689,0.87767438,,
K3_R1_2,edit,erase,0.7667,0.005,0,0,0.7667,24,0,30,119280,108633,0.91073944,,
K3_R1_2,edit,erase,0.79,0.005,0,0,0.79,24,0,30,119280,111469,0.93451543,,
K3_R1_2,edit,erase,0.8133,0.005,0,0,0.8133,24,0,30,119280,113825,0.95426727,,
K3_R1_2,edit,erase,0.8367,0.005,0,0,0.8367,24,0,30,119280,115675,0.969777,,
K3_R1_2,edit,erase,0.86,0.005,0,0,0.86,24,0,30,119280,116926,0.98026492,,
K3_R1_2,edit,erase,0.88,0.005,0,0,0.88,24,0,30,119280,117615,0.98604125,,
K3_R1_2,edit,erase,0.9,0.005,0,0,0.9,24,0,30,119280,118287,0.99167505,,
K3_R1_2,lock,flip,0,0.001,0,0,0,24,0,30,,,,118080,0.99965818
K3_R1_2,lock,flip,0.0133,0.0133,0,0,0,24,0,30,,,,118080,0.9725181
K3_R1_2,lock,flip,0.0267,0.0267,0,0,0,24,0,30,,,,118080,0.96003445
K3_R1_2,lock,flip,0.04,0.04,0,0,0,24,0,30,,,,118080,0.95147241
K3_R1_2,lock,flip,0.05,0.05,0,0,0,24,0,30,,,,118080,0.94882891
K3_R1_2,edit,erase,0.92,0.005,0,0,0.92,24,0,30,119280,118620,0.9944668,,
K3_R1_2,lock,flip,0.06,0.06,0,0,0,24,0,30,,,,118080,0.94795193
K3_R1_2,lock,flip,0.07,0.07,0,0,0,24,0,30,,,,118080,0.94713003
K3_R1_2,lock,flip,0.08,0.08,0,0,0,24,0,30,,,,118080,0.94751968
K3_R1_2,lock,flip,0.09,0.09,0,0,0,24,0,30,,,,118080,0.9507273
K3_R1_2,lock,flip,0.1,0.1,0,0,0,24,0,30,,,,118080,0.95400132
K3_R1_2,lock,flip,0.1133,0.1133,0,0,0,24,0,30,,,,118080,0.96382831
K3_R1_2,lock,flip,0.1267,0.1267,0,0,0,24,0,30,,,,118080,0.97547165
K3_R1_2,lock,flip,0.14,0.14,0,0,0,24,0,30,,,,118080,0.98606683
K3_R1_2,lock,flip,0.16,0.16,0,0,0,24,0,30,,,,118080,0.99759578
K3_R1_2,lock,flip,0.18,0.18,0,0,0,24,0,30,,,,118080,0.99997432
K3_R1_2,lock,flip,0.2,0.2,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.25,0.25,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.3,0.3,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.35,0.35,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.5667,0.5667,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.7833,0.7833,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,1,0.999,0,0,0,24,0,30,,,,118080,0.99965818
K3_R1_2,lock,insert,0,0.005,0.001,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.0133,0.005,0.0133,0.001,0,24,8,30,,,,118080,0.96971686
K3_R1_2,lock,insert,0.0267,0.005,0.0267,0.001,0,24,8,30,,,,118536,0.94659251
K3_R1_2,lock,insert,0.04,0.005,0.04,0.001,0,24,8,30,,,,118800,0.92630806
K3_R1_2,lock,insert,0.0533,0.005,0.0533,0.001,0,24,8,30,,,,119448,0.90617642
K3_R1_2,lock,insert,0.0667,0.005,0.0667,0.001,0,24,8,30,,,,120168,0.88928616
K3_R1_2,lock,insert,0.08,0.005,0.08,0.001,0,24,8,30,,,,120576,0.87557025
K3_R1_2,lock,insert,0.0967,0.005,0.0967,0.001,0,24,8,30,,,,121536,0.85981393
K3_R1_2,lock,insert,0.1133,0.005,0.1133,0.001,0,24,8,30,,,,121440,0.84700314
K3_R1_2,lock,insert,0.13,0.005,0.13,0.001,0,24,8,30,,,,121344,0.83859028
K3_R1_2,lock,insert,0.15,0.005,0.15,0.001,0,24,8,30,,,,121848,0.83161062
K3_R1_2,lock,insert,0.17,0.005,0.17,0.001,0,24,8,30,,,,122928,0.82522517
K3_R1_2,lock,insert,0.19,0.005,0.19,0.001,0,24,8,30,,,,123240,0.82218516
K3_R1_2,lock,insert,0.2133,0.005,0.2133,0.001,0,24,8,30,,,,124704,0.82142295
K3_R1_2,lock,insert,0.2367,0.005,0.2367,0.001,0,24,8,30,,,,125664,0.82370081
K3_R1_2,lock,insert,0.26,0.005,0.26,0.001,0,24,8,30,,,,126852,0.82521245
K3_R1_2,lock,insert,0.2867,0.005,0.2867,0.001,0,24,8,30,,,,126900,0.83228401
K3_R1_2,lock,insert,0.3133,0.005,0.3133,0.001,0,24,8,30,,,,126900,0.83685184
K3_R1_2,lock,insert,0.34,0.005,0.34,0.001,0,24,8,30,,,,126900,0.84421138
K3_R1_2,lock,insert,0.3767,0.005,0.3767,0.001,0,24,8,30,,,,126900,0.85473607
K3_R1_2,lock,insert,0.4133,0.005,0.4133,0.001,0,24,8,30,,,,126900,0.8646948
K3_R1_2,lock,insert,0.45,0.005,0.45,0.001,0,24,8,30,,,,126900,0.87928719
K3_R1_2,lock,insert,0.5167,0.005,0.5167,0.001,0,24,8,30,,,,126900,0.90051622
K3_R1_2,lock,insert,0.5833,0.005,0.5833,0.001,0,24,8,30,,,,126900,0.92126381
K3_R1_2,lock,insert,0.65,0.005,0.65,0.001,0,24,8,30,,,,126900,0.94015642
K3_R1_2,lock,insert,0.7667,0.005,0.7667,0.001,0,24,8,30,,,,126900,0.96988405
K3_R1_2,lock,insert,0.8833,0.005,0.8833,0.001,0,24,8,30,,,,126900,0.99410771
K3_R1_2,lock,insert,1,0.005,0.998,0.001,0,24,8,30,,,,126900,0.99980496
K3_R1_2,lock,delete,0,0.005,0.001,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,delete,0.0133,0.005,0.001,0.0133,0,24,8,30,,,,118080,0.96999799
K3_R1_2,lock,delete,0.0267,0.005,0.001,0.0267,0,24,8,30,,,,117504,0.94822833
K3_R1_2,lock,delete,0.04,0.005,0.001,0.04,0,24,8,30,,,,117120,0.92991191
K3_R1_2,lock,delete,0.0533,0.005,0.001,0.0533,0,24,8,30,,,,116256,0.91505655
K3_R1_2,lock,delete,0.0667,0.005,0.001,0.0667,0,24,8,30,,,,116880,0.90269985
K3_R1_2,lock,delete,0.08,0.005,0.001,0.08,0,24,8,30,,,,116568,0.89125653
K3_R1_2,lock,delete,0.0967,0.005,0.001,0.0967,0,24,8,30,,,,115824,0.88234084
K3_R1_2,lock,delete,0.1133,0.005,0.001,0.1133,0,24,8,30,,,,114912,0.87781794
K3_R1_2,lock,delete,0.13,0.005,0.001,0.13,0,24,8,30,,,,113760,0.87672395
K3_R1_2,lock,delete,0.15,0.005,0.001,0.15,0,24,8,30,,,,112440,0.87675963
K3_R1_2,lock,delete,0.17,0.005,0.001,0.17,0,24,8,30,,,,110592,0.8777347
K3_R1_2,lock,delete,0.19,0.005,0.001,0.19,0,24,8,30,,,,108720,0.88186072
K3_R1_2,lock,delete,0.2267,0.005,0.001,0.2267,0,24,8,30,,,,105432,0.89387647
K3_R1_2,lock,delete,0.2633,0.005,0.001,0.2633,0,24,8,30,,,,101424,0.90879159
K3_R1_2,lock,delete,0.3,0.005,0.001,0.3,0,24,8,30,,,,96504,0.9243298
K3_R1_2,lock,delete,0.3667,0.005,0.001,0.3667,0,24,8,30,,,,87816,0.95592746
K3_R1_2,lock,delete,0.4333,0.005,0.001,0.4333,0,24,8,30,,,,78768,0.987874
K3_R1_2,lock,delete,0.5,0.005,0.001,0.5,0,24,8,30,,,,117864,0.99978839
K3_R1_2,lock,delete,0.6,0.005,0.001,0.6,0,24,8,30,,,,93600,1
K3_R1_2,lock,delete,0.7,0.005,0.001,0.7,0,24,8,30,,,,69528,1
K3_R1_2,lock,delete,0.8,0.005,0.001,0.8,0,24,8,30,,,,45816,1
K3_R1_2,lock,delete,0.8333,0.005,0.001,0.8333,0,24,8,30,,,,37872,1
K3_R1_2,lock,delete,0.8667,0.005,0.001,0.8667,0,24,8,30,,,,30048,1
K3_R1_2,lock,delete,0.9,0.005,0.001,0.9,0,24,8,30,,,,21912,1
K3_R1_2,lock,delete,0.9167,0.005,0.001,0.9167,0,24,8,30,,,,17760,1
K3_R1_2,lock,delete,0.9333,0.005,0.001,0.9333,0,24,8,30,,,,14016,1
K3_R1_2,lock,delete,0.95,0.005,0.001,0.95,0,24,8,30,,,,10056,1
K3_R1_2,lock,delete,0.9667,0.005,0.001,0.9667,0,24,8,30,,,,5856,1
K3_R1_2,lock,delete,1,0.005,0.001,0.998,0,24,8,30,,,,0,0
K3_R1_2,lock,delete,0.9833,0.005,0.001,0.9833,0,24,8,30,,,,1848,1
K3_R1_2,lock,erase,0,0.005,0,0,0.001,24,0,30,,,,118080,0.99980085
K3_R1_2,lock,erase,0.02,0.005,0,0,0.02,24,0,30,,,,118080,0.98291076
K3_R1_2,lock,erase,0.04,0.005,0,0,0.04,24,0,30,,,,118080,0.97831256
K3_R1_2,lock,erase,0.06,0.005,0,0,0.06,24,0,30,,,,118080,0.97821339
K3_R1_2,lock,erase,0.09,0.005,0,0,0.09,24,0,30,,,,118080,0.97595971
K3_R1_2,lock,erase,0.12,0.005,0,0,0.12,24,0,30,,,,118080,0.97595579
K3_R1_2,lock,erase,0.15,0.005,0,0,0.15,24,0,30,,,,118080,0.97692765
K3_R1_2,lock,erase,0.1933,0.005,0,0,0.1933,24,0,30,,,,118080,0.97822063
K3_R1_2,lock,erase,0.2367,0.005,0,0,0.2367,24,0,30,,,,118080,0.9799733
K3_R1_2,lock,erase,0.28,0.005,0,0,0.28,24,0,30,,,,118080,0.9825527
K3_R1_2,lock,erase,0.3367,0.005,0,0,0.3367,24,0,30,,,,118080,0.98771846
K3_R1_2,lock,erase,0.3933,0.005,0,0,0.3933,24,0,30,,,,118080,0.99265208
K3_R1_2,lock,erase,0.45,0.005,0,0,0.45,24,0,30,,,,118080,0.9981819
K3_R1_2,lock,erase,0.5167,0.005,0,0,0.5167,24,0,30,,,,118080,0.99976076
K3_R1_2,lock,erase,0.5833,0.005,0,0,0.5833,24,0,30,,,,118080,0.98948235
K3_R1_2,lock,erase,0.65,0.005,0,0,0.65,24,0,30,,,,118080,0.97178128
K3_R1_2,lock,erase,0.7167,0.005,0,0,0.7167,24,0,30,,,,118080,0.94416519
K3_R1_2,lock,erase,0.7833,0.005,0,0,0.7833,24,0,30,,,,118080,0.8992426
K3_R1_2,lock,erase,0.85,0.005,0,0,0.85,24,0,30,,,,118080,0.83117372
K3_R1_2,lock,erase,0.9,0.005,0,0,0.9,24,0,30,,,,118080,0.7561535
K3_R1_2,lock,erase,0.95,0.005,0,0,0.95,24,0,30,,,,118080,0.6771187
K3_R1_2,lock,erase,1,0.005,0,0,0.999,24,0,30,,,,118080,1
K7_R1_2,edit,flip,0,0.001,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.0133,0.0133,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.0267,0.0267,0,0,0,56,0,30,118320,6,5.0709939e-05,,
K7_R1_2,edit,flip,0.04,0.04,0,0,0,56,0,30,118320,223,0.0018847194,,
K7_R1_2,edit,flip,0.0467,0.0467,0,0,0,56,0,30,118320,260,0.0021974307,,
K7_R1_2,edit,flip,0.0533,0.0533,0,0,0,56,0,30,118320,623,0.005265382,,
K7_R1_2,edit,flip,0.06,0.06,0,0,0,56,0,30,118320,973,0.0082234618,,
K7_R1_2,edit,flip,0.0667,0.0667,0,0,0,56,0,30,118320,3246,0.027434077,,
K7_R1_2,edit,flip,0.0733,0.0733,0,0,0,56,0,30,118320,4203,0.035522312,,
K7_R1_2,edit,flip,0.08,0.08,0,0,0,56,0,30,118320,6741,0.056972617,,
K7_R1_2,edit,flip,0.0867,0.0867,0,0,0,56,0,30,118320,9153,0.077358012,,
K7_R1_2,edit,flip,0.0933,0.0933,0,0,0,56,0,30,118320,8967,0.075786004,,
K7_R1_2,edit,flip,0.1,0.1,0,0,0,56,0,30,118320,21835,0.18454192,,
K7_R1_2,edit,flip,0.11,0.11,0,0,0,56,0,30,118320,20602,0.17412103,,
K7_R1_2,edit,flip,0.12,0.12,0,0,0,56,0,30,118320,41239,0.34853786,,
K7_R1_2,edit,flip,0.13,0.13,0,0,0,56,0,30,118320,25670,0.21695402,,
K7_R1_2,edit,flip,0.14,0.14,0,0,0,56,0,30,118320,56010,0.47337728,,
K7_R1_2,edit,flip,0.15,0.15,0,0,0,56,0,30,118320,35380,0.29901961,,
K7_R1_2,edit,flip,0.16,0.16,0,0,0,56,0,30,118320,40074,0.33869168,,
K7_R1_2,edit,flip,0.1733,0.1733,0,0,0,56,0,30,118320,44107,0.37277721,,
K7_R1_2,edit,flip,0.1867,0.1867,0,0,0,56,0,30,118320,44435,0.37554936,,
K7_R1_2,edit,flip,0.2,0.2,0,0,0,56,0,30,118320,60453,0.51092799,,
K7_R1_2,edit,flip,0.2167,0.2167,0,0,0,56,0,30,118320,74147,0.62666498,,
K7_R1_2,edit,flip,0.2333,0.2333,0,0,0,56,0,30,118320,74368,0.62853279,,
K7_R1_2,edit,flip,0.25,0.25,0,0,0,56,0,30,118320,76940,0.65027045,,
K7_R1_2,edit,flip,0.2733,0.2733,0,0,0,56,0,30,118320,76833,0.64936613,,
K7_R1_2,edit,flip,0.2967,0.2967,0,0,0,56,0,30,118320,54054,0.45684584,,
K7_R1_2,edit,flip,0.32,0.32,0,0,0,56,0,30,118320,43799,0.3701741,,
K7_R1_2,edit,insert,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.0133,0.005,0.0133,0.001,0,56,8,30,118320,214,0.0018086545,,
K7_R1_2,edit,insert,0.0267,0.005,0.0267,0.001,0,56,8,30,118320,495,0.00418357,,
K7_R1_2,edit,insert,0.04,0.005,0.04,0.001,0,56,8,30,118320,797,0.0067359703,,
K7_R1_2,edit,insert,0.0467,0.005,0.0467,0.001,0,56,8,30,118320,1156,0.0097701149,,
K7_R1_2,edit,insert,0.0533,0.005,0.0533,0.001,0,56,8,30,118320,903,0.0076318458,,
K7_R1_2,edit,insert,0.06,0.005,0.06,0.001,0,56,8,30,118320,978,0.0082657201,,
K7_R1_2,edit,insert,0.0667,0.005,0.0667,0.001,0,56,8,30,118320,1183,0.0099983097,,
K7_R1_2,edit,insert,0.0733,0.005,0.0733,0.001,0,56,8,30,118320,2700,0.022819473,,
K7_R1_2,edit,insert,0.08,0.005,0.08,0.001,0,56,8,30,118320,3259,0.027543949,,
K7_R1_2,edit,insert,0.09,0.005,0.09,0.001,0,56,8,30,118320,5546,0.046872887,,
K7_R1_2,edit,insert,0.1,0.005,0.1,0.001,0,56,8,30,118320,8607,0.072743408,,
K7_R1_2,edit,insert,0.11,0.005,0.11,0.001,0,56,8,30,118320,7399,0.062533807,,
K7_R1_2,edit,insert,0.12,0.005,0.12,0.001,0,56,8,30,118320,13802,0.11664976,,
K7_R1_2,edit,insert,0.13,0.005,0.13,0.001,0,56,8,30,118320,9756,0.082454361,,
K7_R1_2,edit,insert,0.14,0.005,0.14,0.001,0,56,8,30,118320,10828,0.091514537,,
K7_R1_2,edit,insert,0.1533,0.005,0.1533,0.001,0,56,8,30,118320,15045,0.12715517,,
K7_R1_2,edit,insert,0.1667,0.005,0.1667,0.001,0,56,8,30,118320,17467,0.14762508,,
K7_R1_2,edit,insert,0.18,0.005,0.18,0.001,0,56,8,30,118320,20967,0.17720588,,
K7_R1_2,edit,insert,0.1933,0.005,0.1933,0.001,0,56,8,30,118320,25935,0.21919371,,
K7_R1_2,edit,insert,0.2067,0.005,0.2067,0.001,0,56,8,30,118320,27920,0.23597025,,
K7_R1_2,edit,insert,0.22,0.005,0.22,0.001,0,56,8,30,118320,29802,0.25187627,,
K7_R1_2,edit,insert,0.2367,0.005,0.2367,0.001,0,56,8,30,118320,32599,0.27551555,,
K7_R1_2,edit,insert,0.2533,0.005,0.2533,0.001,0,56,8,30,118320,35365,0.29889283,,
K7_R1_2,edit,insert,0.27,0.005,0.27,0.001,0,56,8,30,118320,44502,0.37611562,,
K7_R1_2,edit,insert,0.2867,0.005,0.2867,0.001,0,56,8,30,118320,37870,0.32006423,,
K7_R1_2,edit,insert,0.3033,0.005,0.3033,0.001,0,56,8,30,118320,46579,0.39366971,,
K7_R1_2,edit,insert,0.32,0.005,0.32,0.001,0,56,8,30,118320,38574,0.3260142,,
K7_R1_2,edit,delete,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.0067,0.005,0.001,0.0067,0,56,8,30,118320,67,0.00056626099,,
K7_R1_2,edit,delete,0.0133,0.005,0.001,0.0133,0,56,8,30,118320,129,0.0010902637,,
K7_R1_2,edit,delete,0.02,0.005,0.001,0.02,0,56,8,30,118320,222,0.0018762677,,
