code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K3_R1_2,edit,insert,0.14,0.01,0.01,0.01,0.01,24,8,30,119280,31804,0.26663313,,,,
K3_R1_2,edit,insert,0.16,0.01,0.01,0.01,0.01,24,8,30,119280,34283,0.28741616,,,,
K3_R1_2,edit,insert,0.18,0.01,0.01,0.01,0.01,24,8,30,119280,36219,0.30364688,,,,
K3_R1_2,edit,insert,0.2,0.01,0.01,0.01,0.01,24,8,30,119280,37521,0.31456237,,,,
K3_R1_2,edit,insert,0.2167,0.01,0.01,0.01,0.01,24,8,30,119280,38462,0.32245137,,,,
K3_R1_2,edit,insert,0.2333,0.01,0.01,0.01,0.01,24,8,30,119280,39062,0.32748156,,,,
K3_R1_2,edit,insert,0.25,0.01,0.01,0.01,0.01,24,8,30,119280,39452,0.33075117,,,,
K3_R1_2,edit,delete,0,0.01,0.01,0.01,0.01,24,8,30,119280,0,0,,,,
K3_R1_2,edit,delete,0.0033,0.01,0.01,0.01,0.01,24,8,30,119280,113,0.00094735077,,,,
K3_R1_2,edit,delete,0.0067,0.01,0.01,0.01,0.01,24,8,30,119280,278,0.0023306506,,,,
K3_R1_2,edit,delete,0.01,0.01,0.01,0.01,0.01,24,8,30,119280,549,0.0046026157,,,,
K3_R1_2,edit,delete,0.0133,0.01,0.01,0.01,0.01,24,8,30,119280,665,0.0055751174,,,,
K3_R1_2,edit,delete,0.0167,0.01,0.01,0.01,0.01,24,8,30,119280,1215,0.010186117,,,,
K3_R1_2,edit,delete,0.02,0.01,0.01,0.01,0.01,24,8,30,119280,1519,0.012734742,,,,
K3_R1_2,edit,delete,0.0233,0.01,0.01,0.01,0.01,24,8,30,119280,1801,0.015098927,,,,
K3_R1_2,edit,delete,0.0267,0.01,0.01,0.01,0.01,24,8,30,119280,2567,0.021520791,,,,
K3_R1_2,edit,delete,0.03,0.01,0.01,0.01,0.01,24,8,30,119280,3179,0.026651576,,,,
K3_R1_2,edit,delete,0.0367,0.01,0.01,0.01,0.01,24,8,30,119280,4025,0.033744131,,,,
K3_R1_2,edit,delete,0.0433,0.01,0.01,0.01,0.01,24,8,30,119280,5530,0.046361502,,,,
K3_R1_2,edit,delete,0.05,0.01,0.01,0.01,0.01,24,8,30,119280,6749,0.056581154,,,,
K3_R1_2,edit,delete,0.0567,0.01,0.01,0.01,0.01,24,8,30,119280,7666,0.064268947,,,,
K3_R1_2,edit,delete,0.0633,0.01,0.01,0.01,0.01,24,8,30,119280,9114,0.076408451,,,,
K3_R1_2,edit,delete,0.07,0.01,0.01,0.01,0.01,24,8,30,119280,9615,0.080608652,,,,
K3_R1_2,edit,delete,0.0767,0.01,0.01,0.01,0.01,24,8,30,119280,11647,0.097644199,,,,
K3_R1_2,edit,delete,0.0833,0.01,0.01,0.01,0.01,24,8,30,119280,12578,0.10544936,,,,
K3_R1_2,edit,delete,0.09,0.01,0.01,0.01,0.01,24,8,30,119280,13924,0.11673374,,,,
K3_R1_2,edit,delete,0.1,0.01,0.01,0.01,0.01,24,8,30,119280,15819,0.13262072,,,,
K3_R1_2,edit,delete,0.11,0.01,0.01,0.01,0.01,24,8,30,119280,17627,0.14777834,,,,
K3_R1_2,edit,delete,0.12,0.01,0.01,0.01,0.01,24,8,30,119280,19638,0.16463783,,,,
K3_R1_2,edit,delete,0.1333,0.01,0.01,0.01,0.01,24,8,30,119280,21210,0.1778169,,,,
K3_R1_2,edit,delete,0.1467,0.01,0.01,0.01,0.01,24,8,30,119280,23719,0.19885144,,,,
K3_R1_2,edit,delete,0.16,0.01,0.01,0.01,0.01,24,8,30,119280,25644,0.21498994,,,,
K3_R1_2,edit,delete,0.1733,0.01,0.01,0.01,0.01,24,8,30,119280,27279,0.22869718,,,,
K3_R1_2,edit,delete,0.1867,0.01,0.01,0.01,0.01,24,8,30,119280,29154,0.2444165,,,,
K3_R1_2,edit,delete,0.2,0.01,0.01,0.01,0.01,24,8,30,119280,30934,0.25933937,,,,
K3_R1_2,edit,delete,0.2167,0.01,0.01,0.01,0.01,24,8,30,119280,32744,0.27451375,,,,
K3_R1_2,edit,delete,0.2333,0.01,0.01,0.01,0.01,24,8,30,119280,34989,0.29333501,,,,
K3_R1_2,edit,delete,0.25,0.01,0.01,0.01,0.01,24,8,30,119280,36074,0.30243125,,,,
K3_R1_2,edit,erase,0,0.01,0.01,0.01,0.01,24,8,30,119280,0,0,,,,
K3_R1_2,edit,erase,0.0667,0.01,0.01,0.01,0.01,24,8,30,119280,5,4.1918176e-05,,,,
K3_R1_2,edit,erase,0.1333,0.01,0.01,0.01,0.01,24,8,30,119280,321,0.0026911469,,,,
K3_R1_2,edit,erase,0.2,0.01,0.01,0.01,0.01,24,8,30,119280,1992,0.016700201,,,,
K3_R1_2,edit,erase,0.25,0.01,0.01,0.01,0.01,24,8,30,119280,4928,0.041314554,,,,
K3_R1_2,edit,erase,0.3,0.01,0.01,0.01,0.01,24,8,30,119280,8700,0.072937626,,,,
K3_R1_2,edit,erase,0.35,0.01,0.01,0.01,0.01,24,8,30,119280,14609,0.12247653,,,,
K3_R1_2,edit,erase,0.3833,0.01,0.01,0.01,0.01,24,8,30,119280,20428,0.1712609,,,,
K3_R1_2,edit,erase,0.4167,0.01,0.01,0.01,0.01,24,8,30,119280,26994,0.22630785,,,,
K3_R1_2,edit,erase,0.45,0.01,0.01,0.01,0.01,24,8,30,119280,36262,0.30400738,,,,
K3_R1_2,edit,erase,0.4833,0.01,0.01,0.01,0.01,24,8,30,119280,46593,0.39061871,,,,
K3_R1_2,edit,erase,0.5167,0.01,0.01,0.01,0.01,24,8,30,119280,55614,0.46624748,,,,
K3_R1_2,edit,erase,0.55,0.01,0.01,0.01,0.01,24,8,30,119280,67966,0.56980215,,,,
K3_R1_2,edit,erase,0.5733,0.01,0.01,0.01,0.01,24,8,30,119280,75270,0.63103622,,,,
K3_R1_2,edit,erase,0.5967,0.01,0.01,0.01,0.01,24,8,30,119280,83131,0.69693997,,,,
K3_R1_2,edit,erase,0.62,0.01,0.01,0.01,0.01,24,8,30,119280,89779,0.75267438,,,,
K3_R1_2,edit,erase,0.6467,0.01,0.01,0.01,0.01,24,8,30,119280,95554,0.80108987,,,,
K3_R1_2,edit,erase,0.6733,0.01,0.01,0.01,0.01,24,8,30,119280,102595,0.86011905,,,,
K3_R1_2,edit,erase,0.7,0.01,0.01,0.01,0.01,24,8,30,119280,106758,0.89502012,,,,
K3_R1_2,edit,erase,0.7267,0.01,0.01,0.01,0.01,24,8,30,119280,111210,0.93234406,,,,
K3_R1_2,edit,erase,0.7533,0.01,0.01,0.01,0.01,24,8,30,119280,115360,0.96713615,,,,
K3_R1_2,edit,erase,0.78,0.01,0.01,0.01,0.01,24,8,30,119280,117669,0.98649396,,,,
K3_R1_2,edit,erase,0.8033,0.01,0.01,0.01,0.01,24,8,30,119280,120316,1.0086854,,,,
K3_R1_2,edit,erase,0.8267,0.01,0.01,0.01,0.01,24,8,30,119280,123432,1.0348089,,,,
K3_R1_2,edit,erase,0.85,0.01,0.01,0.01,0.01,24,8,30,119280,126108,1.0572435,,,,
K3_R1_2,edit,erase,0.8733,0.01,0.01,0.01,0.01,24,8,30,119280,126688,1.062106,,,,
K3_R1_2,edit,erase,0.8967,0.01,0.01,0.01,0.01,24,8,30,119280,126843,1.0634054,,,,
K3_R1_2,edit,erase,0.92,0.01,0.01,0.01,0.01,24,8,30,119280,126887,1.0637743,,,,
K3_R1_2,lock,flip,0,0.01,0.01,0.01,0.01,24,8,30,,,,118470,1,,
K3_R1_2,lock,flip,0.0033,0.01,0.01,0.01,0.01,24,8,30,,,,118474,0.99707741,,
K3_R1_2,lock,flip,0.0067,0.01,0.01,0.01,0.01,24,8,30,,,,118490,0.99294653,,
K3_R1_2,lock,flip,0.01,0.01,0.01,0.01,0.01,24,8,30,,,,118518,0.98782037,,
K3_R1_2,lock,flip,0.0133,0.01,0.01,0.01,0.01,24,8,30,,,,118562,0.98261271,,
K3_R1_2,lock,flip,0.0167,0.01,0.01,0.01,0.01,24,8,30,,,,118620,0.97463402,,
K3_R1_2,lock,flip,0.02,0.01,0.01,0.01,0.01,24,8,30,,,,118709,0.96613757,,
K3_R1_2,lock,flip,0.025,0.01,0.01,0.01,0.01,24,8,30,,,,118804,0.95503366,,
K3_R1_2,lock,flip,0.03,0.01,0.01,0.01,0.01,24,8,30,,,,118944,0.94032786,,
K3_R1_2,lock,flip,0.035,0.01,0.01,0.01,0.01,24,8,30,,,,119097,0.92377242,,
K3_R1_2,lock,flip,0.04,0.01,0.01,0.01,0.01,24,8,30,,,,119266,0.91143376,,
K3_R1_2,lock,flip,0.045,0.01,0.01,0.01,0.01,24,8,30,,,,119410,0.89609935,,
K3_R1_2,lock,flip,0.05,0.01,0.01,0.01,0.01,24,8,30,,,,119625,0.88208407,,
K3_R1_2,lock,flip,0.0567,0.01,0.01,0.01,0.01,24,8,30,,,,119900,0.85878587,,
K3_R1_2,lock,flip,0.0633,0.01,0.01,0.01,0.01,24,8,30,,,,120156,0.84017745,,
K3_R1_2,lock,flip,0.07,0.01,0.01,0.01,0.01,24,8,30,,,,120436,0.82022293,,
K3_R1_2,lock,flip,0.0767,0.01,0.01,0.01,0.01,24,8,30,,,,120641,0.8018494,,
K3_R1_2,lock,flip,0.0833,0.01,0.01,0.01,0.01,24,8,30,,,,120890,0.78536967,,
K3_R1_2,lock,flip,0.09,0.01,0.01,0.01,0.01,24,8,30,,,,121202,0.76848596,,
K3_R1_2,lock,flip,0.1,0.01,0.01,0.01,0.01,24,8,30,,,,121489,0.74745592,,
K3_R1_2,lock,flip,0.11,0.01,0.01,0.01,0.01,24,8,30,,,,121787,0.72596803,,
K3_R1_2,lock,flip,0.12,0.01,0.01,0.01,0.01,24,8,30,,,,122030,0.70966821,,
K3_R1_2,lock,flip,0.1333,0.01,0.01,0.01,0.01,24,8,30,,,,122371,0.6888678,,
K3_R1_2,lock,flip,0.1467,0.01,0.01,0.01,0.01,24,8,30,,,,122669,0.67289268,,
K3_R1_2,lock,flip,0.16,0.01,0.01,0.01,0.01,24,8,30,,,,122897,0.65905623,,
K3_R1_2,lock,flip,0.1733,0.01,0.01,0.01,0.01,24,8,30,,,,123017,0.64916593,,
K3_R1_2,lock,flip,0.1867,0.01,0.01,0.01,0.01,24,8,30,,,,123121,0.64253601,,
K3_R1_2,lock,flip,0.2,0.01,0.01,0.01,0.01,24,8,30,,,,123118,0.63691598,,
K3_R1_2,lock,flip,0.2167,0.01,0.01,0.01,0.01,24,8,30,,,,123264,0.62765064,,
K3_R1_2,lock,flip,0.2333,0.01,0.01,0.01,0.01,24,8,30,,,,123316,0.62508391,,
K3_R1_2,lock,flip,0.25,0.01,0.01,0.01,0.01,24,8,30,,,,123312,0.61925988,,
K3_R1_2,lock,flip,0.2833,0.01,0.01,0.01,0.01,24,8,30,,,,123401,0.61548649,,
K3_R1_2,lock,flip,0.3167,0.01,0.01,0.01,0.01,24,8,30,,,,123445,0.61323061,,
K3_R1_2,lock,flip,0.35,0.01,0.01,0.01,0.01,24,8,30,,,,123502,0.61293613,,
K3_R1_2,lock,flip,0.4167,0.01,0.01,0.01,0.01,24,8,30,,,,123349,0.6113117,,
K3_R1_2,lock,flip,0.4833,0.01,0.01,0.01,0.01,24,8,30,,,,123426,0.61250828,,
K3_R1_2,lock,flip,0.55,0.01,0.01,0.01,0.01,24,8,30,,,,123427,0.61307512,,
K3_R1_2,lock,flip,0.6333,0.01,0.01,0.01,0.01,24,8,30,,,,123407,0.61185111,,
K3_R1_2,lock,flip,0.7167,0.01,0.01,0.01,0.01,24,8,30,,,,123350,0.61137412,,
K3_R1_2,lock,flip,0.8,0.01,0.01,0.01,0.01,24,8,30,,,,123368,0.60568796,,
K3_R1_2,lock,flip,0.8667,0.01,0.01,0.01,0.01,24,8,30,,,,123395,0.59758295,,
K3_R1_2,lock,flip,0.9333,0.01,0.01,0.01,0.01,24,8,30,,,,123261,0.58022794,,
K3_R1_2,lock,flip,1,0.01,0.01,0.01,0.01,24,8,30,,,,123189,0.55051226,,
K3_R1_2,lock,insert,0,0.01,0.01,0.01,0.01,24,8,30,,,,118470,1,,
K3_R1_2,lock,insert,0.0033,0.01,0.01,0.01,0.01,24,8,30,,,,118861,0.99730675,,
K3_R1_2,lock,insert,0.0067,0.01,0.01,0.01,0.01,24,8,30,,,,119327,0.99359765,,
K3_R1_2,lock,insert,0.01,0.01,0.01,0.01,0.01,24,8,30,,,,119791,0.98936067,,
K3_R1_2,lock,insert,0.0133,0.01,0.01,0.01,0.01,24,8,30,,,,120299,0.98344029,,
K3_R1_2,lock,insert,0.0167,0.01,0.01,0.01,0.01,24,8,30,,,,120646,0.97766781,,
K3_R1_2,lock,insert,0.02,0.01,0.01,0.01,0.01,24,8,30,,,,121173,0.97148879,,
K3_R1_2,lock,insert,0.025,0.01,0.01,0.01,0.01,24,8,30,,,,121922,0.95977798,,
K3_R1_2,lock,insert,0.03,0.01,0.01,0.01,0.01,24,8,30,,,,122534,0.95020882,,
K3_R1_2,lock,insert,0.035,0.01,0.01,0.01,0.01,24,8,30,,,,123302,0.93751285,,
K3_R1_2,lock,insert,0.04,0.01,0.01,0.01,0.01,24,8,30,,,,124022,0.92709107,,
K3_R1_2,lock,insert,0.045,0.01,0.01,0.01,0.01,24,8,30,,,,124760,0.91289522,,
K3_R1_2,lock,insert,0.05,0.01,0.01,0.01,0.01,24,8,30,,,,125457,0.90476329,,
K3_R1_2,lock,insert,0.0567,0.01,0.01,0.01,0.01,24,8,30,,,,126512,0.88514734,,
K3_R1_2,lock,insert,0.0633,0.01,0.01,0.01,0.01,24,8,30,,,,126839,0.87011179,,
K3_R1_2,lock,insert,0.07,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.85487858,,
K3_R1_2,lock,insert,0.0767,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.84042737,,
K3_R1_2,lock,insert,0.0833,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.82791074,,
K3_R1_2,lock,insert,0.09,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.81526875,,
K3_R1_2,lock,insert,0.1,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.79703133,,
K3_R1_2,lock,insert,0.11,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.77922848,,
K3_R1_2,lock,insert,0.12,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.76461969,,
K3_R1_2,lock,insert,0.1333,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.74749196,,
K3_R1_2,lock,insert,0.1467,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.7307777,,
K3_R1_2,lock,insert,0.16,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.71620901,,
K3_R1_2,lock,insert,0.1733,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.70303673,,
K3_R1_2,lock,insert,0.1867,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.69263895,,
K3_R1_2,lock,insert,0.2,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.68072398,,
K3_R1_2,lock,insert,0.22,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.67141465,,
K3_R1_2,lock,insert,0.24,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.66072188,,
K3_R1_2,lock,insert,0.26,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.6537076,,
K3_R1_2,lock,insert,0.29,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.64434266,,
K3_R1_2,lock,insert,0.32,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.63688364,,
K3_R1_2,lock,insert,0.35,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.62831034,,
K3_R1_2,lock,insert,0.4167,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61938317,,
K3_R1_2,lock,insert,0.4833,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61755188,,
K3_R1_2,lock,insert,0.55,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61392156,,
K3_R1_2,lock,insert,0.6333,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61166591,,
K3_R1_2,lock,insert,0.7167,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61225725,,
K3_R1_2,lock,insert,0.8,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61332606,,
K3_R1_2,lock,insert,0.8667,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.60992264,,
K3_R1_2,lock,insert,0.9333,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61154758,,
K3_R1_2,lock,insert,1,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0.61142622,,
K3_R1_2,lock,delete,0,0.01,0.01,0.01,0.01,24,8,30,,,,118470,1,,
K3_R1_2,lock,delete,0.0033,0.01,0.01,0.01,0.01,24,8,30,,,,118426,0.99735853,,
K3_R1_2,lock,delete,0.0067,0.01,0.01,0.01,0.01,24,8,30,,,,118413,0.99329849,,
K3_R1_2,lock,delete,0.01,0.01,0.01,0.01,0.01,24,8,30,,,,118365,0.98896041,,
K3_R1_2,lock,delete,0.0133,0.01,0.01,0.01,0.01,24,8,30,,,,118308,0.9844022,,
K3_R1_2,lock,delete,0.0167,0.01,0.01,0.01,0.01,24,8,30,,,,118235,0.97818904,,
K3_R1_2,lock,delete,0.02,0.01,0.01,0.01,0.01,24,8,30,,,,118138,0.97112614,,
K3_R1_2,lock,delete,0.025,0.01,0.01,0.01,0.01,24,8,30,,,,118035,0.96255336,,
K3_R1_2,lock,delete,0.03,0.01,0.01,0.01,0.01,24,8,30,,,,117782,0.95098803,,
K3_R1_2,lock,delete,0.035,0.01,0.01,0.01,0.01,24,8,30,,,,117537,0.94067813,,
K3_R1_2,lock,delete,0.04,0.01,0.01,0.01,0.01,24,8,30,,,,117175,0.926756,,
K3_R1_2,lock,delete,0.045,0.01,0.01,0.01,0.01,24,8,30,,,,116941,0.91827511,,
K3_R1_2,lock,delete,0.05,0.01,0.01,0.01,0.01,24,8,30,,,,116578,0.90407432,,
K3_R1_2,lock,delete,0.0567,0.01,0.01,0.01,0.01,24,8,30,,,,116032,0.89117309,,
K3_R1_2,lock,delete,0.0633,0.01,0.01,0.01,0.01,24,8,30,,,,115487,0.87424484,,
K3_R1_2,lock,delete,0.07,0.01,0.01,0.01,0.01,24,8,30,,,,114761,0.8620343,,
K3_R1_2,lock,delete,0.0767,0.01,0.01,0.01,0.01,24,8,30,,,,114136,0.84647144,,
K3_R1_2,lock,delete,0.0833,0.01,0.01,0.01,0.01,24,8,30,,,,113612,0.83799406,,
K3_R1_2,lock,delete,0.09,0.01,0.01,0.01,0.01,24,8,30,,,,112626,0.82444412,,
K3_R1_2,lock,delete,0.1,0.01,0.01,0.01,0.01,24,8,30,,,,111829,0.80655481,,
K3_R1_2,lock,delete,0.11,0.01,0.01,0.01,0.01,24,8,30,,,,110449,0.79197226,,
K3_R1_2,lock,delete,0.12,0.01,0.01,0.01,0.01,24,8,30,,,,109246,0.77359087,,
K3_R1_2,lock,delete,0.1333,0.01,0.01,0.01,0.01,24,8,30,,,,107405,0.75446398,,
K3_R1_2,lock,delete,0.1467,0.01,0.01,0.01,0.01,24,8,30,,,,105882,0.74107049,,
K3_R1_2,lock,delete,0.16,0.01,0.01,0.01,0.01,24,8,30,,,,104113,0.7259977,,
K3_R1_2,lock,delete,0.1733,0.01,0.01,0.01,0.01,24,8,30,,,,102502,0.71691254,,
K3_R1_2,lock,delete,0.1867,0.01,0.01,0.01,0.01,24,8,30,,,,100692,0.70280901,,
K3_R1_2,lock,delete,0.2,0.01,0.01,0.01,0.01,24,8,30,,,,99070,0.69122895,,
K3_R1_2,lock,delete,0.2333,0.01,0.01,0.01,0.01,24,8,30,,,,94495,0.6722125,,
K3_R1_2,lock,delete,0.2667,0.01,0.01,0.01,0.01,24,8,30,,,,90231,0.6555512,,
K3_R1_2,lock,delete,0.3,0.01,0.01,0.01,0.01,24,8,30,,,,86039,0.64645987,,
K3_R1_2,lock,delete,0.3667,0.01,0.01,0.01,0.01,24,8,30,,,,77451,0.63160503,,
K3_R1_2,lock,delete,0.4333,0.01,0.01,0.01,0.01,24,8,30,,,,69327,0.62289325,,
K3_R1_2,lock,delete,0.5,0.01,0.01,0.01,0.01,24,8,30,,,,60921,0.61803024,,
K3_R1_2,lock,delete,0.6,0.01,0.01,0.01,0.01,24,8,30,,,,48503,0.6146935,,
K3_R1_2,lock,delete,0.7,0.01,0.01,0.01,0.01,24,8,30,,,,35928,0.6134859,,
K3_R1_2,lock,delete,0.8,0.01,0.01,0.01,0.01,24,8,30,,,,23314,0.61181763,,
K3_R1_2,lock,delete,0.8333,0.01,0.01,0.01,0.01,24,8,30,,,,19107,0.61235123,,
K3_R1_2,lock,delete,0.8667,0.01,0.01,0.01,0.01,24,8,30,,,,15217,0.6111579,,
K3_R1_2,lock,delete,0.9,0.01,0.01,0.01,0.01,24,8,30,,,,10884,0.60788869,,
K3_R1_2,lock,delete,0.9167,0.01,0.01,0.01,0.01,24,8,30,,,,9046,0.61245272,,
K3_R1_2,lock,delete,0.9333,0.01,0.01,0.01,0.01,24,8,30,,,,6895,0.60796475,,
