code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K7_R1_3,lock,flip,0,0.001,0,0,0,56,0,30,,,,116790,0.99993867
K7_R1_3,lock,flip,0.1,0.1,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.2,0.2,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.3,0.3,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.4,0.4,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.47,0.47,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.49,0.49,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.5,0.5,0,0,0,56,0,30,,,,116790,0
K7_R1_3,lock,flip,0.51,0.51,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.53,0.53,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.6,0.6,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.7,0.7,0,0,0,56,0,30,,,,116790,1
K7_R1_3,lock,flip,0.78,0.78,0,0,0,56,0,30,,,,116790,0.97958454
K7_R1_3,lock,flip,0.82,0.82,0,0,0,56,0,30,,,,116790,0.73603825
K7_R1_3,lock,flip,0.85,0.85,0,0,0,56,0,30,,,,116790,0.58724638
K7_R1_3,lock,flip,0.88,0.88,0,0,0,56,0,30,,,,116790,0.46194805
K7_R1_3,lock,flip,0.9,0.9,0,0,0,56,0,30,,,,116790,0.38885759
K7_R1_3,lock,flip,0.92,0.92,0,0,0,56,0,30,,,,116790,0.32272745
K7_R1_3,lock,flip,0.94,0.94,0,0,0,56,0,30,,,,116790,0.26260973
K7_R1_3,lock,flip,0.95,0.95,0,0,0,56,0,30,,,,116790,0.23455482
K7_R1_3,lock,flip,0.96,0.96,0,0,0,56,0,30,,,,116790,0.20771917
K7_R1_3,lock,flip,0.97,0.97,0,0,0,56,0,30,,,,116790,0.18202567
K7_R1_3,lock,insert,0,0.005,0.001,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.1,0.005,0.1,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.2,0.005,0.2,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.3,0.005,0.3,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.4,0.005,0.4,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.5,0.005,0.5,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.6,0.005,0.6,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.7,0.005,0.7,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.8,0.005,0.8,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.9,0.005,0.9,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.97,0.005,0.97,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0,0.005,0.001,0.001,0,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0.1,0.005,0.001,0.1,0,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0.2,0.005,0.001,0.2,0,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0.3,0.005,0.001,0.3,0,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0.4,0.005,0.001,0.4,0,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0.5,0.005,0.001,0.5,0,56,8,30,,,,125820,1
K7_R1_3,lock,delete,0.6,0.005,0.001,0.6,0,56,8,30,,,,125820,1
K7_R1_3,lock,delete,0.7,0.005,0.001,0.7,0,56,8,30,,,,125820,1
K7_R1_3,lock,delete,0.8,0.005,0.001,0.8,0,56,8,30,,,,125820,1
K7_R1_3,lock,delete,0.9,0.005,0.001,0.9,0,56,8,30,,,,125820,1
K7_R1_3,lock,erase,0,0.005,0,0,0.001,56,0,30,,,,116790,1
K7_R1_3,lock,delete,0.97,0.005,0.001,0.97,0,56,8,30,,,,125820,1
K7_R1_3,lock,erase,0.1,0.005,0,0,0.1,56,0,30,,,,116790,1
K7_R1_3,lock,erase,0.2,0.005,0,0,0.2,56,0,30,,,,116790,1
K7_R1_3,lock,erase,0.3,0.005,0,0,0.3,56,0,30,,,,116790,1
K7_R1_3,lock,erase,0.4,0.005,0,0,0.4,56,0,30,,,,116790,1
K7_R1_3,lock,erase,0.45,0.005,0,0,0.45,56,0,30,,,,116790,1
K7_R1_3,lock,erase,0.5,0.005,0,0,0.5,56,0,30,,,,116790,0.99999869
K7_R1_3,lock,erase,0.5333,0.005,0,0,0.5333,56,0,30,,,,116790,0.89935431
K7_R1_3,lock,erase,0.5667,0.005,0,0,0.5667,56,0,30,,,,116790,0.74715197
K7_R1_3,lock,erase,0.6,0.005,0,0,0.6,56,0,30,,,,116790,0.55014695
K7_R1_3,lock,erase,0.6333,0.005,0,0,0.6333,56,0,30,,,,116790,0.29326292
K7_R1_3,lock,erase,0.6667,0.005,0,0,0.6667,56,0,30,,,,116790,0
K7_R1_3,lock,erase,0.7,0.005,0,0,0.7,56,0,30,,,,116790,0
K7_R1_3,lock,erase,0.7333,0.005,0,0,0.7333,56,0,30,,,,116790,0
K7_R1_3,lock,erase,0.7667,0.005,0,0,0.7667,56,0,30,,,,116790,0
K7_R1_3,lock,erase,0.8,0.005,0,0,0.8,56,0,30,,,,116790,0
K7_R1_3,lock,erase,0.85,0.005,0,0,0.85,56,0,30,,,,116790,0
K7_R1_3,lock,erase,0.9,0.005,0,0,0.9,56,0,30,,,,116790,0
K7_R1_3,lock,erase,0.97,0.005,0,0,0.97,56,0,30,,,,116790,0
K5_R1_5,edit,flip,0,0.001,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.1,0.1,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.2,0.2,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.3,0.3,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.4,0.4,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.45,0.45,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.47,0.47,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.48,0.48,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.49,0.49,0,0,0,40,0,30,118800,0,0,,
K5_R1_5,edit,flip,0.5,0.5,0,0,0,40,0,30,118800,118800,1,,
K5_R1_5,edit,flip,0.51,0.51,0,0,0,40,0,30,118800,32895,0.27689394,,
K5_R1_5,edit,flip,0.52,0.52,0,0,0,40,0,30,118800,49180,0.41397306,,
K5_R1_5,edit,flip,0.53,0.53,0,0,0,40,0,30,118800,43993,0.37031145,,
K5_R1_5,edit,flip,0.55,0.55,0,0,0,40,0,30,118800,51382,0.43250842,,
K5_R1_5,edit,flip,0.58,0.58,0,0,0,40,0,30,118800,39927,0.33608586,,
K5_R1_5,edit,flip,0.62,0.62,0,0,0,40,0,30,118800,60423,0.50861111,,
K5_R1_5,edit,flip,0.67,0.67,0,0,0,40,0,30,118800,48591,0.40901515,,
K5_R1_5,edit,flip,0.72,0.72,0,0,0,40,0,30,118800,52549,0.44233165,,
K5_R1_5,edit,flip,0.78,0.78,0,0,0,40,0,30,118800,27625,0.23253367,,
K5_R1_5,edit,flip,0.85,0.85,0,0,0,40,0,30,118800,44117,0.37135522,,
K5_R1_5,edit,flip,0.92,0.92,0,0,0,40,0,30,118800,38535,0.32436869,,
K5_R1_5,edit,flip,0.97,0.97,0,0,0,40,0,30,118800,60320,0.50774411,,
K5_R1_5,edit,insert,0,0.005,0.001,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.1,0.005,0.1,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.2,0.005,0.2,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.3,0.005,0.3,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.4,0.005,0.4,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.5,0.005,0.5,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.6,0.005,0.6,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.7,0.005,0.7,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.8,0.005,0.8,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.9,0.005,0.9,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.97,0.005,0.97,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0,0.005,0.001,0.001,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.1,0.005,0.001,0.1,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.2,0.005,0.001,0.2,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.3,0.005,0.001,0.3,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.4,0.005,0.001,0.4,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.45,0.005,0.001,0.45,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.47,0.005,0.001,0.47,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.48,0.005,0.001,0.48,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.49,0.005,0.001,0.49,0,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.5,0.005,0.001,0.5,0,40,8,30,118800,95357,0.80266835,,
K5_R1_5,edit,delete,0.51,0.005,0.001,0.51,0,40,8,30,118800,52098,0.43853535,,
K5_R1_5,edit,delete,0.52,0.005,0.001,0.52,0,40,8,30,118800,125367,1.0552778,,
K5_R1_5,edit,delete,0.53,0.005,0.001,0.53,0,40,8,30,118800,100406,0.84516835,,
K5_R1_5,edit,delete,0.55,0.005,0.001,0.55,0,40,8,30,118800,45337,0.38162458,,
K5_R1_5,edit,delete,0.58,0.005,0.001,0.58,0,40,8,30,118800,126360,1.0636364,,
K5_R1_5,edit,delete,0.62,0.005,0.001,0.62,0,40,8,30,118800,80224,0.6752862,,
K5_R1_5,edit,delete,0.67,0.005,0.001,0.67,0,40,8,30,118800,96782,0.8146633,,
K5_R1_5,edit,delete,0.72,0.005,0.001,0.72,0,40,8,30,118800,101315,0.85281987,,
K5_R1_5,edit,delete,0.78,0.005,0.001,0.78,0,40,8,30,118800,88557,0.74542929,,
K5_R1_5,edit,delete,0.85,0.005,0.001,0.85,0,40,8,30,118800,87227,0.73423401,,
K5_R1_5,edit,delete,0.92,0.005,0.001,0.92,0,40,8,30,118800,83025,0.69886364,,
K5_R1_5,edit,erase,0,0.005,0,0,0.001,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.1,0.005,0,0,0.1,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.2,0.005,0,0,0.2,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.3,0.005,0,0,0.3,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.4,0.005,0,0,0.4,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.5,0.005,0,0,0.5,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.6,0.005,0,0,0.6,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.7,0.005,0,0,0.7,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.8,0.005,0,0,0.8,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.9,0.005,0,0,0.9,40,0,30,118800,0,0,,
K5_R1_5,edit,erase,0.97,0.005,0,0,0.97,40,0,30,118800,0,0,,
K5_R1_5,edit,delete,0.97,0.005,0.001,0.97,0,40,8,30,118800,126360,1.0636364,,
K5_R1_5,lock,flip,0,0.001,0,0,0,40,0,30,,,,117690,0.99995603
K5_R1_5,lock,flip,0.1,0.1,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.2,0.2,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.3,0.3,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.4,0.4,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.47,0.47,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.49,0.49,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.5,0.5,0,0,0,40,0,30,,,,117690,0
K5_R1_5,lock,flip,0.51,0.51,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.53,0.53,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.6,0.6,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.7,0.7,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.78,0.78,0,0,0,40,0,30,,,,117690,1
K5_R1_5,lock,flip,0.82,0.82,0,0,0,40,0,30,,,,117690,0.87492217
K5_R1_5,lock,flip,0.85,0.85,0,0,0,40,0,30,,,,117690,0.71422274
K5_R1_5,lock,flip,0.88,0.88,0,0,0,40,0,30,,,,117690,0.5788973
K5_R1_5,lock,flip,0.9,0.9,0,0,0,40,0,30,,,,117690,0.49995726
K5_R1_5,lock,flip,0.92,0.92,0,0,0,40,0,30,,,,117690,0.42853515
K5_R1_5,lock,flip,0.94,0.94,0,0,0,40,0,30,,,,117690,0.36360606
K5_R1_5,lock,flip,0.95,0.95,0,0,0,40,0,30,,,,117690,0.33330628
K5_R1_5,lock,flip,0.96,0.96,0,0,0,40,0,30,,,,117690,0.3043231
K5_R1_5,lock,flip,0.97,0.97,0,0,0,40,0,30,,,,117690,0.27657365
K5_R1_5,lock,insert,0,0.005,0.001,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.1,0.005,0.1,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.2,0.005,0.2,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.3,0.005,0.3,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.4,0.005,0.4,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.5,0.005,0.5,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.6,0.005,0.6,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.7,0.005,0.7,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.8,0.005,0.8,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.9,0.005,0.9,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.97,0.005,0.97,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,delete,0,0.005,0.001,0.001,0,40,8,30,,,,117660,1
K5_R1_5,lock,delete,0.1,0.005,0.001,0.1,0,40,8,30,,,,117660,1
K5_R1_5,lock,delete,0.2,0.005,0.001,0.2,0,40,8,30,,,,117660,1
K5_R1_5,lock,delete,0.3,0.005,0.001,0.3,0,40,8,30,,,,117660,1
K5_R1_5,lock,delete,0.4,0.005,0.001,0.4,0,40,8,30,,,,117660,1
K5_R1_5,lock,delete,0.5,0.005,0.001,0.5,0,40,8,30,,,,126360,1
K5_R1_5,lock,delete,0.6,0.005,0.001,0.6,0,40,8,30,,,,126360,1
K5_R1_5,lock,delete,0.7,0.005,0.001,0.7,0,40,8,30,,,,126360,1
K5_R1_5,lock,delete,0.8,0.005,0.001,0.8,0,40,8,30,,,,126360,1
K5_R1_5,lock,delete,0.9,0.005,0.001,0.9,0,40,8,30,,,,126360,1
K5_R1_5,lock,erase,0,0.005,0,0,0.001,40,0,30,,,,117690,1
K5_R1_5,lock,erase,0.1,0.005,0,0,0.1,40,0,30,,,,117690,1
K5_R1_5,lock,erase,0.2,0.005,0,0,0.2,40,0,30,,,,117690,1
K5_R1_5,lock,erase,0.3,0.005,0,0,0.3,40,0,30,,,,117690,1
K5_R1_5,lock,erase,0.4,0.005,0,0,0.4,40,0,30,,,,117690,1
K5_R1_5,lock,erase,0.45,0.005,0,0,0.45,40,0,30,,,,117690,1
K5_R1_5,lock,erase,0.5,0.005,0,0,0.5,40,0,30,,,,117690,0.99999898
K5_R1_5,lock,erase,0.5333,0.005,0,0,0.5333,40,0,30,,,,117690,0.89938972
K5_R1_5,lock,erase,0.5667,0.005,0,0,0.5667,40,0,30,,,,117690,0.74718085
K5_R1_5,lock,delete,0.97,0.005,0.001,0.97,0,40,8,30,,,,126360,1
K5_R1_5,lock,erase,0.6,0.005,0,0,0.6,40,0,30,,,,117690,0.55016826
K5_R1_5,lock,erase,0.6333,0.005,0,0,0.6333,40,0,30,,,,117690,0.29327449
K5_R1_5,lock,erase,0.6667,0.005,0,0,0.6667,40,0,30,,,,117690,0
K5_R1_5,lock,erase,0.7,0.005,0,0,0.7,40,0,30,,,,117690,0
K5_R1_5,lock,erase,0.7333,0.005,0,0,0.7333,40,0,30,,,,117690,0
K5_R1_5,lock,erase,0.7667,0.005,0,0,0.7667,40,0,30,,,,117690,0
K5_R1_5,lock,erase,0.8,0.005,0,0,0.8,40,0,30,,,,117690,0
K5_R1_5,lock,erase,0.85,0.005,0,0,0.85,40,0,30,,,,117690,0
K5_R1_5,lock,erase,0.9,0.005,0,0,0.9,40,0,30,,,,117690,0
K5_R1_5,lock,erase,0.97,0.005,0,0,0.97,40,0,30,,,,117690,0
